ticker,uniscoreavg,bachelors,masters,mba,phd,internal_promotion,tenure,founder,is_co_ceo,female_pct,diversity_board,shannon,spindex,num_committees,dirs,over75_pct,num_meetings,avg_meetings,roapredicted
GKOS,89.77857142857144,True,False,False,False,False,2.0,False,False,0.375,False,0.7356219397587946,S&P 600,2.0,10.0,1.0,8.0,4.0,Moderate Increase
GL,30.450000000000003,False,True,False,False,True,2.0,False,True,0.5,False,0.8369882167858358,S&P 500,6.0,27.0,1.0,12.0,2.0,Stable
GLW,62.513492063492066,True,False,True,False,True,17.0,False,False,0.2666666666666666,True,0.5004024235381879,S&P 500,10.0,35.0,1.0,15.0,1.5,Slight Decrease
GM,30.450000000000003,True,False,True,False,True,2.0,False,False,0.4615384615384615,False,0.937155853065701,S&P 500,12.0,28.0,1.0,13.0,1.0833333333333333,Stable
GMED,29.391666666666666,True,False,True,False,True,2.0,False,False,0.125,False,0.5623351446188083,S&P 400,3.0,14.0,1.0,8.0,2.6666666666666665,Slight Decrease
GNRC,67.0,True,False,False,False,False,8.0,False,False,0.2727272727272727,False,0.3046360973492381,S&P 500,4.0,18.0,1.0,11.0,2.75,Slight Decrease
GNTX,17.925,True,False,False,False,True,6.0,False,False,0.2222222222222222,False,1.002718264517516,S&P 400,5.0,16.0,1.0,9.0,1.8,Moderate Decrease
GNW,26.6875,True,False,True,False,False,11.0,False,False,0.4444444444444444,False,0.6837389058487535,S&P 600,7.0,29.0,1.0,9.0,1.2857142857142858,Slight Decrease
GO,76.28214285714286,True,False,True,False,True,1.0,False,False,0.3,False,0.3250829733914482,S&P 400,10.0,21.0,1.0,10.0,1.0,Stable
GOGO,76.62857142857143,True,False,True,False,True,2.0,False,False,0.1,False,0.3250829733914482,S&P 600,3.0,13.0,1.0,10.0,3.3333333333333335,Slight Decrease
GPC,46.21111111111111,True,False,False,False,True,5.0,False,False,0.3076923076923077,False,0.4293230219306162,S&P 500,6.0,27.0,1.0,13.0,2.1666666666666665,Slight Decrease
GPI,69.4195054945055,True,False,True,False,True,1.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 600,7.0,19.0,1.0,9.0,1.2857142857142858,Slight Decrease
GPN,24.1875,True,True,False,False,True,1.0,False,False,0.2727272727272727,False,0.7595473914748635,S&P 500,7.0,25.0,1.0,11.0,1.5714285714285714,Slight Decrease
GPRE,47.00580357142857,True,True,False,False,True,15.0,False,False,0.25,False,0.7356219397587946,S&P 600,4.0,21.0,1.0,8.0,2.0,Moderate Increase
GPS,73.5,True,True,False,False,True,1.0,False,False,0.4166666666666667,True,0.5660857389596289,S&P 400,10.0,40.0,1.0,12.0,1.2,Stable
GRBK,46.21111111111111,True,False,True,False,False,10.0,False,False,0.4285714285714285,True,0.410116318288409,S&P 600,4.0,12.0,1.0,7.0,1.75,Moderate Increase
GRMN,38.39742063492064,True,True,False,True,True,2.0,False,True,0.1666666666666666,False,0.4505612088663046,S&P 500,4.0,9.0,1.0,6.0,1.5,Slight Decrease
GS,35.65,True,False,False,False,True,1.0,False,False,0.4166666666666667,False,0.7214636866925115,S&P 500,7.0,43.0,1.0,12.0,1.7142857142857142,Stable
GSHD,75.66071428571429,True,False,True,False,False,6.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 600,3.0,6.0,1.0,7.0,2.3333333333333335,Moderate Decrease
GT,50.867063492063494,True,False,True,False,False,0.0,False,False,0.3333333333333333,False,0.9830877585747856,S&P 400,10.0,43.0,1.0,12.0,1.2,Stable
GTLS,36.79298941798942,True,False,True,False,True,5.0,False,False,0.4,False,0.5004024235381879,S&P 400,3.0,20.0,1.0,10.0,3.3333333333333335,Moderate Increase
GTY,74.03571428571428,True,True,False,False,True,8.0,False,False,0.3333333333333333,False,0.4505612088663046,S&P 600,3.0,9.0,1.0,6.0,2.0,Significant Decrease
GVA,38.19107142857143,True,False,True,False,True,3.0,False,False,0.4,False,0.639031859650177,S&P 600,7.0,26.0,1.0,10.0,1.4285714285714286,Slight Decrease
GWW,87.71785714285716,True,False,True,False,True,1.0,False,False,0.3636363636363636,False,1.0335620542068176,S&P 500,3.0,23.0,1.0,11.0,3.6666666666666665,Moderate Increase
H,44.92271428571429,True,True,True,False,True,1.0,False,False,0.1818181818181818,False,0.4741393130578373,S&P 400,14.0,55.0,1.0,11.0,0.7857142857142857,Stable
HA,64.21269841269842,True,False,True,False,True,6.0,False,False,0.25,False,0.2868359830561607,S&P 600,6.0,23.0,1.0,12.0,2.0,Slight Decrease
HAE,90.17857142857144,True,False,True,False,False,8.0,False,False,0.25,False,0.3767701612564367,S&P 400,7.0,22.0,1.0,8.0,1.1428571428571428,Stable
HAFC,37.60192307692307,True,False,False,False,True,5.0,False,False,0.3333333333333333,False,0.5297061990576545,S&P 600,7.0,35.0,1.0,9.0,1.2857142857142858,Moderate Decrease
HAIN,48.55,True,False,False,False,False,1.0,False,False,0.5,False,0.7356219397587946,S&P 600,4.0,25.0,1.0,8.0,2.0,Moderate Decrease
HAL,33.891666666666666,True,False,True,False,True,5.0,False,False,0.2307692307692307,False,1.2636256721237271,S&P 500,5.0,34.0,1.0,13.0,2.6,Moderate Increase
HALO,59.93571428571429,False,False,False,False,False,10.0,False,False,0.5555555555555556,False,0.5297061990576545,S&P 400,3.0,14.0,1.0,9.0,3.0,Moderate Decrease
HAYN,40.93055555555556,True,False,True,False,True,0.0,False,False,0.2,False,0.5004024235381879,S&P 600,4.0,12.0,1.0,5.0,1.25,Slight Decrease
HAYW,72.39065934065934,True,False,True,False,False,3.0,False,False,0.1818181818181818,False,0.3046360973492381,S&P 600,3.0,10.0,1.0,11.0,3.6666666666666665,Stable
HBAN,33.05,True,False,False,False,False,15.0,False,False,0.3076923076923077,False,0.6870920273799715,S&P 500,16.0,43.0,1.0,13.0,0.8125,Stable
HBI,67.44285714285715,True,False,True,False,False,4.0,False,False,0.3,False,0.5004024235381879,S&P 600,4.0,20.0,1.0,10.0,2.5,Stable
HCA,37.25535714285714,True,False,True,False,True,5.0,False,False,0.3,False,0.639031859650177,S&P 500,9.0,35.0,1.0,10.0,1.1111111111111112,Slight Decrease
HCC,26.36666666666667,True,False,True,True,False,7.0,False,False,0.3333333333333333,True,0.4505612088663046,S&P 600,10.0,40.0,1.0,6.0,0.6,Slight Decrease
HCI,68.88047619047619,True,True,False,False,True,13.0,False,False,0.3,True,0.9502705392332348,S&P 600,8.0,21.0,1.0,10.0,1.25,Moderate Increase
HCSG,30.450000000000003,False,True,False,False,True,9.0,False,False,0.3333333333333333,False,0.936888307539016,S&P 600,4.0,10.0,1.0,9.0,2.25,Moderate Increase
HD,62.332738095238085,True,False,True,False,True,2.0,False,False,0.3076923076923077,False,0.8305178252872478,S&P 500,10.0,41.0,1.0,13.0,1.3,Slight Decrease
HE,94.35,True,True,False,False,True,2.0,False,False,0.4,False,0.9502705392332348,S&P 400,6.0,27.0,1.0,10.0,1.6666666666666667,Stable
HELE,27.679166666666667,True,False,True,False,True,0.0,False,False,0.4444444444444444,False,0.5297061990576545,S&P 400,7.0,20.0,1.0,9.0,1.2857142857142858,Slight Decrease
HES,94.02142857142856,True,False,True,False,True,11.0,False,False,0.25,False,0.4505612088663046,S&P 500,9.0,35.0,1.0,12.0,1.3333333333333333,Slight Decrease
HFWA,35.65,True,False,False,False,True,5.0,False,False,0.3636363636363636,False,0.6001660731596457,S&P 600,12.0,27.0,1.0,11.0,0.9166666666666666,Stable
HI,30.450000000000003,True,True,False,False,True,0.0,False,False,0.5,False,0.8018185525433373,S&P 600,8.0,31.0,1.0,10.0,1.25,Stable
HIBB,54.84404761904762,True,False,True,False,False,5.0,False,False,0.5,False,0.639031859650177,S&P 600,5.0,21.0,1.0,10.0,2.0,Moderate Decrease
HIG,29.85,True,True,False,False,True,1.0,False,False,0.3636363636363636,False,0.8599672810355049,S&P 500,9.0,31.0,1.0,11.0,1.2222222222222223,Stable
HII,65.21190476190476,True,True,True,False,True,2.0,False,False,0.3636363636363636,False,0.4741393130578373,S&P 500,6.0,18.0,1.0,11.0,1.8333333333333333,Stable
HLI,30.450000000000003,True,True,False,False,False,3.0,False,False,0.2727272727272727,False,0.4741393130578373,S&P 400,3.0,14.0,0.0,11.0,3.6666666666666665,Significant Decrease
HLIT,79.98919413919414,True,True,False,True,True,18.0,False,False,0.5714285714285714,False,0.410116318288409,S&P 600,5.0,16.0,1.0,7.0,1.4,Slight Decrease
HLT,52.97857142857143,True,False,False,False,False,11.0,False,False,0.4444444444444444,True,0.6837389058487535,S&P 500,7.0,24.0,1.0,10.0,1.4285714285714286,Moderate Decrease
HLX,39.60307539682539,True,True,True,False,True,2.0,False,False,0.375,False,0.7356219397587946,S&P 600,6.0,17.0,1.0,8.0,1.3333333333333333,Moderate Increase
HMN,66.86488095238094,True,False,False,False,False,11.0,False,False,0.4444444444444444,False,0.5297061990576545,S&P 600,11.0,30.0,1.0,9.0,0.8181818181818182,Stable
HMST,25.4625,True,True,False,False,False,9.0,False,False,0.4285714285714285,False,0.9556998911125344,S&P 600,7.0,19.0,1.0,7.0,1.0,Moderate Decrease
HNI,46.61071428571429,True,False,True,True,True,4.0,False,False,0.5,False,0.639031859650177,S&P 600,3.0,22.0,1.0,10.0,3.3333333333333335,Slight Decrease
HOG,27.5,True,False,False,False,True,0.0,False,False,0.2222222222222222,True,0.6837389058487535,S&P 400,7.0,24.0,1.0,9.0,1.2857142857142858,Slight Decrease
HOLX,64.83571428571429,True,True,False,False,False,9.0,False,False,0.4444444444444444,False,1.002718264517516,S&P 500,8.0,25.0,1.0,9.0,1.125,Stable
HOMB,27.955555555555556,True,False,False,False,False,11.0,False,False,0.125,False,0.2337916587064593,S&P 400,7.0,25.0,1.0,16.0,2.2857142857142856,Slight Decrease
HON,62.825,True,True,False,False,True,1.0,False,False,0.3636363636363636,False,1.294545165844896,S&P 500,5.0,29.0,1.0,11.0,2.2,Moderate Increase
HOPE,40.59761904761905,True,True,True,True,True,11.0,False,False,0.25,False,0.6365141682948128,S&P 600,10.0,38.0,1.0,12.0,1.2,Slight Decrease
HOUS,16.65892857142857,True,True,False,False,False,0.0,False,False,0.3333333333333333,False,1.234267866079077,S&P 600,6.0,17.0,1.0,12.0,2.0,Slight Decrease
HP,34.51875,True,False,False,False,True,10.0,False,False,0.1,False,0.639031859650177,S&P 600,3.0,16.0,1.0,10.0,3.3333333333333335,Moderate Decrease
HPE,16.633333333333333,True,False,False,False,True,6.0,False,False,0.4166666666666667,False,0.5660857389596289,S&P 500,5.0,20.0,1.0,12.0,2.4,Slight Decrease
HPP,53.89821428571429,True,False,True,False,False,14.0,False,False,0.3,True,0.9404479886553264,S&P 600,5.0,15.0,1.0,10.0,2.0,Moderate Increase
HPQ,27.40833333333333,True,False,True,False,True,5.0,False,False,0.4615384615384615,False,1.1972375015579315,S&P 500,12.0,55.0,1.0,13.0,1.0833333333333333,Stable
HQY,70.93035714285715,True,False,False,False,False,10.0,False,False,0.2727272727272727,True,0.7595473914748635,S&P 400,6.0,13.0,1.0,11.0,1.8333333333333333,Moderate Increase
HRB,37.43703703703704,True,False,True,True,True,0.0,False,False,0.4444444444444444,False,0.8486855577264172,S&P 400,8.0,35.0,1.0,9.0,1.125,Slight Decrease
HRL,47.23571428571429,True,False,True,False,True,7.0,False,False,0.3636363636363636,False,1.1685184057430875,S&P 500,9.0,35.0,1.0,11.0,1.2222222222222223,Slight Decrease
HRMY,39.78888888888889,True,True,False,False,True,0.0,False,False,0.1111111111111111,False,0.5297061990576545,S&P 600,3.0,8.0,0.0,9.0,3.0,Moderate Increase
HSIC,37.85277777777778,True,True,False,False,False,19.0,False,False,0.2142857142857142,False,0.6559757323365467,S&P 500,7.0,26.0,1.0,14.0,2.0,Slight Decrease
HSII,85.17857142857143,True,False,True,False,False,0.0,False,False,0.4285714285714285,False,0.796311640173813,S&P 600,5.0,27.0,1.0,7.0,1.4,Moderate Decrease
HST,38.33055555555555,True,False,False,True,True,7.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 500,5.0,19.0,1.0,9.0,1.8,Slight Decrease
HSTM,48.55,True,False,False,False,False,34.0,False,False,0.375,False,0.0,S&P 600,3.0,16.0,1.0,8.0,2.6666666666666665,Moderate Decrease
HSY,17.94375,True,False,True,False,True,5.0,False,False,0.4545454545454545,False,0.8855741515766717,S&P 500,7.0,40.0,1.0,11.0,1.5714285714285714,Stable
HTH,80.14120879120878,True,False,True,False,False,3.0,False,True,0.0588235294117647,False,0.0,S&P 600,9.0,47.0,1.0,17.0,1.8888888888888888,Stable
HTLD,48.55,True,False,False,False,True,13.0,False,False,0.1428571428571428,False,0.0,S&P 600,4.0,9.0,1.0,7.0,1.75,Moderate Decrease
HTZ,80.68333333333334,True,True,False,True,False,1.0,False,False,0.3,False,0.0,S&P 400,3.0,8.0,1.0,10.0,3.3333333333333335,Slight Decrease
HUBB,29.501666666666665,True,False,True,False,True,3.0,False,False,0.2222222222222222,False,0.5297061990576545,S&P 500,5.0,26.0,1.0,10.0,2.0,Slight Decrease
HUBG,68.89285714285714,True,False,True,False,True,1.0,False,False,0.3,False,0.3250829733914482,S&P 600,3.0,11.0,1.0,10.0,3.3333333333333335,Slight Decrease
HUM,39.833333333333336,True,True,True,False,True,0.0,False,False,0.25,True,0.5660857389596289,S&P 500,14.0,35.0,1.0,12.0,0.8571428571428571,Stable
HWC,17.858333333333334,True,False,False,True,True,7.0,False,True,0.3333333333333333,False,0.4850940913022115,S&P 400,8.0,30.0,1.0,15.0,1.875,Slight Decrease
HWKN,66.47142857142858,True,False,False,False,True,13.0,False,False,0.25,False,0.3767701612564367,S&P 600,6.0,11.0,1.0,8.0,1.3333333333333333,Moderate Decrease
HWM,56.49285714285714,True,False,False,False,True,1.0,False,True,0.3333333333333333,False,0.3488320958430319,S&P 500,11.0,41.0,1.0,9.0,0.8181818181818182,Slight Decrease
HXL,82.87857142857143,True,True,False,False,False,0.0,False,True,0.375,True,0.3767701612564367,S&P 400,5.0,24.0,1.0,8.0,1.6,Significant Decrease
IART,62.23571428571429,True,True,True,False,False,3.0,False,False,0.375,False,0.7356219397587946,S&P 400,5.0,16.0,1.0,8.0,1.6,Significant Decrease
IBKR,17.45,False,True,False,False,True,5.0,False,False,0.2222222222222222,False,0.6837389058487535,S&P 400,4.0,13.0,1.0,9.0,2.25,Moderate Increase
IBM,58.17095238095238,True,True,False,True,True,1.0,False,False,0.1666666666666666,False,0.9830877585747856,S&P 500,4.0,41.0,1.0,12.0,3.0,Stable
IBOC,73.55384615384615,True,False,False,False,True,13.0,False,False,0.125,False,0.5623351446188083,S&P 400,9.0,15.0,1.0,8.0,0.8888888888888888,Slight Decrease
IBP,16.883333333333336,True,False,False,False,False,10.0,False,False,0.3333333333333333,False,0.5297061990576545,S&P 600,4.0,8.0,1.0,9.0,2.25,Moderate Decrease
ICE,45.987307692307695,True,False,False,False,True,15.0,False,False,0.6,False,1.0888999753452238,S&P 500,8.0,31.0,1.0,10.0,1.25,Stable
ICUI,89.23571428571428,True,False,False,False,False,10.0,False,False,0.3333333333333333,False,0.8486855577264172,S&P 600,4.0,12.0,1.0,9.0,2.25,Moderate Decrease
IDA,27.6075,True,False,True,False,True,4.0,False,False,0.4166666666666667,False,0.7214636866925115,S&P 400,8.0,33.0,1.0,12.0,1.5,Stable
IDCC,47.02210012210013,True,True,True,True,False,3.0,False,False,0.2222222222222222,False,0.6837389058487535,S&P 600,9.0,20.0,1.0,9.0,1.0,Slight Decrease
IDXX,72.74478021978021,True,False,True,False,True,0.0,False,False,0.3,False,0.639031859650177,S&P 500,7.0,24.0,1.0,10.0,1.4285714285714286,Slight Decrease
IEX,76.28214285714286,True,False,True,False,True,0.0,False,False,0.3,False,0.8018185525433373,S&P 500,5.0,23.0,1.0,10.0,2.0,Slight Decrease
IFF,69.1,True,True,False,False,False,0.0,False,False,0.2727272727272727,True,0.8599672810355049,S&P 500,10.0,38.0,1.0,11.0,1.1,Slight Decrease
IIIN,17.9625,True,False,False,False,True,15.0,False,False,0.1428571428571428,False,0.0,S&P 600,4.0,14.0,1.0,7.0,1.75,Moderate Decrease
ILMN,32.44973544973545,True,False,False,True,True,0.0,False,False,0.25,False,0.7214636866925115,S&P 500,5.0,21.0,1.0,12.0,2.4,Stable
INCY,39.15,False,True,False,False,False,1.0,False,False,0.3333333333333333,False,0.936888307539016,S&P 500,9.0,19.0,1.0,9.0,1.0,Stable
INDB,43.5,True,False,True,False,False,1.0,False,False,0.3333333333333333,False,0.2868359830561607,S&P 600,7.0,20.0,1.0,12.0,1.7142857142857142,Stable
INGN,41.117063492063494,True,False,True,False,False,1.0,False,False,0.4285714285714285,False,0.410116318288409,S&P 600,5.0,15.0,1.0,7.0,1.4,Slight Decrease
INGR,30.450000000000003,True,True,True,False,True,6.0,False,False,0.3333333333333333,False,0.5660857389596289,S&P 400,11.0,35.0,1.0,12.0,1.0909090909090908,Stable
INN,82.21428571428571,True,False,True,False,True,3.0,False,False,0.25,False,0.7356219397587946,S&P 600,3.0,8.0,1.0,8.0,2.6666666666666665,Moderate Increase
INTC,55.35370370370371,True,True,False,False,True,3.0,False,False,0.1666666666666666,False,0.8369882167858358,S&P 500,11.0,36.0,1.0,12.0,1.0909090909090908,Slight Decrease
INTU,58.330357142857146,True,False,True,False,True,0.0,False,False,0.4444444444444444,False,1.5810937501718236,S&P 500,8.0,23.0,1.0,9.0,1.125,Moderate Decrease
INVA,70.39999999999999,True,True,True,False,False,4.0,False,False,0.5,False,0.4505612088663046,S&P 600,6.0,29.0,1.0,6.0,1.0,Significant Decrease
IPAR,39.15,True,False,True,False,True,27.0,False,False,0.1111111111111111,False,0.3488320958430319,S&P 600,5.0,7.0,1.0,9.0,1.8,Moderate Decrease
IPG,94.02142857142856,True,False,False,False,True,3.0,False,False,0.4444444444444444,False,0.3488320958430319,S&P 500,9.0,22.0,1.0,9.0,1.0,Stable
IPGP,33.577777777777776,False,True,False,True,True,3.0,False,False,0.3,False,0.3250829733914482,S&P 400,3.0,15.0,1.0,10.0,3.3333333333333335,Moderate Increase
IQV,58.59761904761905,True,True,True,False,False,8.0,False,False,0.4,False,1.0888999753452238,S&P 500,5.0,20.0,1.0,10.0,2.0,Slight Decrease
IR,87.72142857142858,True,True,False,False,False,3.0,False,False,0.2,True,0.8018185525433373,S&P 500,4.0,17.0,1.0,10.0,2.5,Moderate Increase
IRBT,62.10714285714286,True,False,False,True,True,0.0,False,False,0.5,False,0.7356219397587946,S&P 600,6.0,18.0,1.0,8.0,1.3333333333333333,Slight Decrease
IRDM,93.25,True,False,True,False,True,0.0,False,False,0.3333333333333333,False,0.2868359830561607,S&P 400,3.0,17.0,1.0,12.0,4.0,Stable
IRM,67.33424908424908,True,True,True,False,False,11.0,False,False,0.4,False,0.639031859650177,S&P 500,11.0,24.0,1.0,10.0,0.9090909090909092,Stable
IRWD,67.0,True,False,False,False,True,3.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 600,3.0,21.0,1.0,9.0,3.0,Moderate Decrease
ISRG,93.13333333333334,True,True,False,True,True,1.0,False,False,0.3636363636363636,False,0.8855741515766717,S&P 500,3.0,22.0,1.0,11.0,3.6666666666666665,Stable
IT,46.775000000000006,True,True,False,False,False,4.0,False,False,0.3333333333333333,False,0.7214636866925115,S&P 500,7.0,34.0,1.0,12.0,1.7142857142857142,Slight Decrease
ITGR,24.244444444444444,True,False,False,False,True,0.0,False,False,0.3636363636363636,False,0.4741393130578373,S&P 600,8.0,26.0,1.0,11.0,1.375,Stable
ITOS,49.61565934065934,True,False,False,True,False,4.0,False,False,0.1111111111111111,False,0.3488320958430319,S&P 600,4.0,12.0,0.0,9.0,2.25,Significant Decrease
ITRI,59.85238095238096,True,False,True,False,True,5.0,False,False,0.375,False,0.3767701612564367,S&P 600,7.0,24.0,1.0,8.0,1.1428571428571428,Slight Decrease
ITT,34.06944444444444,True,False,True,False,True,5.0,False,False,0.375,False,0.3767701612564367,S&P 400,9.0,29.0,1.0,8.0,0.8888888888888888,Slight Decrease
ITW,48.33690476190476,True,True,False,False,True,0.0,False,False,0.3,False,0.3250829733914482,S&P 500,5.0,26.0,1.0,10.0,2.0,Moderate Increase
J,57.725,True,True,False,False,True,1.0,False,False,0.2727272727272727,False,1.1685184057430875,S&P 500,5.0,30.0,1.0,11.0,2.2,Moderate Increase
JACK,35.018956043956045,True,True,True,False,False,4.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 600,6.0,25.0,1.0,9.0,1.5,Slight Decrease
JAZZ,60.11428571428572,True,False,True,False,True,15.0,False,False,0.3333333333333333,False,0.2868359830561607,S&P 400,5.0,20.0,1.0,12.0,2.4,Slight Decrease
JBHT,29.833333333333332,True,False,False,False,True,2.0,False,False,0.2222222222222222,False,0.3488320958430319,S&P 500,6.0,21.0,1.0,9.0,1.5,Moderate Decrease
JBL,76.69285714285715,True,False,True,False,True,1.0,False,False,0.25,False,0.3767701612564367,S&P 500,5.0,14.0,1.0,8.0,1.6,Slight Decrease
JBLU,33.821666666666665,True,True,False,True,True,0.0,False,False,0.2727272727272727,False,0.9075352941050092,S&P 600,10.0,30.0,1.0,11.0,1.1,Slight Decrease
