ticker,company_name,directorid,directorname,rolename,datestartrole,dateendrole,qualification,valid_start,valid_end,university,uniscoreavg
AVB,AvalonBay Communities,180157.0,Richard Michaux,Chairman/CEO,2000-09-01,2001-02-01 00:00:00.000000,Graduated,2000.0,2001.0,"Arab Academy for Science, Technology and Maritime Transport",18.9
AVB,AvalonBay Communities,180157.0,Richard Michaux,CEO,1998-06-04,1999-02-01 00:00:00.000000,Graduated,1998.0,1999.0,"Arab Academy for Science, Technology and Maritime Transport",18.9
AVB,AvalonBay Communities,180157.0,Richard Michaux,President/CEO,1999-02-01,2000-05-01 00:00:00.000000,MBA,1999.0,2000.0,University of North Carolina at Chapel Hill,69.15384615384616
AVB,AvalonBay Communities,180157.0,Richard Michaux,Chairman/CEO,2000-09-01,2001-02-01 00:00:00.000000,MBA,2000.0,2001.0,University of North Carolina at Chapel Hill,69.15384615384616
AVB,AvalonBay Communities,180121.0,Bryce Blair,President/CEO,2001-02-01,2001-05-08 00:00:00.000000,BS (magna Cum Laude),2001.0,2001.0,Aalborg University,44.83125
AVB,AvalonBay Communities,180121.0,Bryce Blair,President/CEO,2001-02-01,2001-05-08 00:00:00.000000,MBA,2001.0,2001.0,Harvard University,93.73076923076923
AVY,Avery Dennison,51682.0,Philip Neal,Chairman/CEO,2000-05-01,2005-05-01 00:00:00.000000,MBA,2000.0,2005.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
AVY,Avery Dennison,51852.0,Dean Scarborough,President/CEO,2005-05-01,2010-04-22 00:00:00.000000,MBA,2005.0,2010.0,AGH University of Science and Technology,17.925
AVY,Avery Dennison,1861788.0,Deon Stander,President/CEO,2023-09-01,2024-02-24 19:51:12.077660,MBA,2023.0,2024.0,Lancaster University,55.4076923076923
AVY,Avery Dennison,51752.0,Charles Miller,Chairman/CEO,1983-11-01,1998-04-01 00:00:00.000000,Graduated,1983.0,1998.0,Johns Hopkins University,86.8153846153846
AVY,Avery Dennison,51752.0,Charles Miller,President/CEO,1977-01-01,1983-11-01 00:00:00.000000,Graduated,1977.0,1983.0,Johns Hopkins University,86.8153846153846
AVY,Avery Dennison,51852.0,Dean Scarborough,Chairman/President/CEO,2010-04-22,2014-11-01 00:00:00.000000,BA,2010.0,2014.0,Government College University Faisalabad,34.4
AVY,Avery Dennison,530989.0,Mitch Butier,Chairman/President/CEO,2019-04-25,2022-02-28 00:00:00.000000,BS,2019.0,2022.0,Aalborg University,44.83125
AVY,Avery Dennison,51852.0,Dean Scarborough,President/CEO,2005-05-01,2010-04-22 00:00:00.000000,BA,2005.0,2010.0,Government College University Faisalabad,34.4
AVY,Avery Dennison,530989.0,Mitch Butier,President/CEO,2016-05-01,2019-04-25 00:00:00.000000,BS,2016.0,2019.0,Aalborg University,44.83125
AVY,Avery Dennison,51852.0,Dean Scarborough,Chairman/President/CEO,2010-04-22,2014-11-01 00:00:00.000000,MBA,2010.0,2014.0,AGH University of Science and Technology,17.925
AVY,Avery Dennison,51852.0,Dean Scarborough,Chairman/CEO,2014-11-01,2016-04-30 00:00:00.000000,BA,2014.0,2016.0,Government College University Faisalabad,34.4
AVY,Avery Dennison,51852.0,Dean Scarborough,Chairman/CEO,2014-11-01,2016-04-30 00:00:00.000000,MBA,2014.0,2016.0,AGH University of Science and Technology,17.925
AVY,Avery Dennison,51682.0,Philip Neal,President/CEO,1998-05-01,2000-04-01 00:00:00.000000,Degree,1998.0,2000.0,Government College University Faisalabad,34.4
AVY,Avery Dennison,51682.0,Philip Neal,Chairman/CEO,2000-05-01,2005-05-01 00:00:00.000000,Degree,2000.0,2005.0,Government College University Faisalabad,34.4
AVY,Avery Dennison,51682.0,Philip Neal,President/CEO,1998-05-01,2000-04-01 00:00:00.000000,MBA,1998.0,2000.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
AVY,Avery Dennison,1861788.0,Deon Stander,President/CEO,2023-09-01,2024-02-24 19:51:12.077660,BComm,2023.0,2024.0,Aalborg University,44.83125
AVY,Avery Dennison,530989.0,Mitch Butier,Chairman/CEO,2022-02-28,2023-08-31 00:00:00.000000,BS,2022.0,2023.0,Aalborg University,44.83125
AXON,Axon Enterprise,345087.0,Rick Smith,CEO,1993-09-07,2024-02-24 19:51:12.077660,MA,1993.0,2024.0,AGH University of Science and Technology,17.925
AXON,Axon Enterprise,345087.0,Rick Smith,CEO,1993-09-07,2024-02-24 19:51:12.077660,BS (cum laude),1993.0,2024.0,Harvard University,93.73076923076923
AXON,Axon Enterprise,345087.0,Rick Smith,CEO,1993-09-07,2024-02-24 19:51:12.077660,MBA,1993.0,2024.0,The University of Chicago,89.01538461538462
BKR,Baker Hughes,38291.0,Max Lukens,Chairman/President/CEO,1997-01-01,2000-01-28 00:00:00.000000,MBA,1997.0,2000.0,Miami University,16.883333333333336
BKR,Baker Hughes,37856.0,Mike Wiley,Chairman/CEO,2004-02-04,2004-10-25 00:00:00.000000,BS,2004.0,2004.0,The University of Tulsa,33.221428571428575
BKR,Baker Hughes,450657.0,Bradley Mallory,President/CEO,2008-02-21,2012-12-13 00:00:00.000000,BA,2008.0,2012.0,Government College University Faisalabad,34.4
BKR,Baker Hughes,344746.0,Don Fusilli Jr,President/CEO,2001-04-25,2006-09-12 00:00:00.000000,JD,2001.0,2006.0,Aalborg University,44.83125
BKR,Baker Hughes,35962.0,Jim Woods,Chairman/President/CEO,1989-01-01,1995-10-01 00:00:00.000000,BS,1989.0,1995.0,Aalborg University,44.83125
BKR,Baker Hughes,38291.0,Max Lukens,Chairman/President/CEO,1997-01-01,2000-01-28 00:00:00.000000,Certified Public Accountant,1997.0,2000.0,American University,34.95
BKR,Baker Hughes,38291.0,Max Lukens,President/CEO,1996-10-01,1997-01-01 00:00:00.000000,MBA,1996.0,1997.0,Miami University,16.883333333333336
BKR,Baker Hughes,37856.0,Mike Wiley,Chairman/President/CEO,2000-08-14,2004-02-04 00:00:00.000000,BS,2000.0,2004.0,The University of Tulsa,33.221428571428575
BKR,Baker Hughes,38291.0,Max Lukens,President/CEO,1996-10-01,1997-01-01 00:00:00.000000,Certified Public Accountant,1996.0,1997.0,American University,34.95
BKR,Baker Hughes,89277.0,Skip Homan,President/CEO,1994-10-01,1999-09-03 00:00:00.000000,PEng,1994.0,1999.0,,
BKR,Baker Hughes,456595.0,Martin Craighead,President/CEO,2012-01-01,2013-04-25 00:00:00.000000,International Executive MBA,2012.0,2013.0,Vanderbilt University,59.73076923076923
BKR,Baker Hughes,200123.0,Chad Deaton,Chairman/CEO,2004-10-25,2008-01-31 00:00:00.000000,BS,2004.0,2008.0,University of Wyoming,33.400000000000006
BKR,Baker Hughes,450561.0,Richard Shaw,Chairman/Interim CEO,2006-09-14,2008-02-21 00:00:00.000000,,2006.0,2008.0,Centrale Nantes,40.33
BKR,Baker Hughes,89277.0,Skip Homan,President/CEO,1994-10-01,1999-09-03 00:00:00.000000,BS,1994.0,1999.0,West Virginia University,30.725
BKR,Baker Hughes,641184.0,Lorenzo Simonelli,Chairman/President/CEO,2017-10-02,2024-02-24 19:51:12.077660,Graduated,2017.0,2024.0,Cardiff University,53.65
BKR,Baker Hughes,38106.0,Joe Foster,Interim Chairman/CEO/President,2000-01-28,2000-08-14 00:00:00.000000,BS,2000.0,2000.0,Texas A&M University,52.300000000000004
BKR,Baker Hughes,344746.0,Don Fusilli Jr,President/CEO,2001-04-25,2006-09-12 00:00:00.000000,PEng,2001.0,2006.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
BKR,Baker Hughes,200123.0,Chad Deaton,Chairman/President/CEO,2008-02-01,2010-07-28 00:00:00.000000,BS,2008.0,2010.0,University of Wyoming,33.400000000000006
BKR,Baker Hughes,37856.0,Mike Wiley,Chairman/President/CEO,2000-08-14,2004-02-04 00:00:00.000000,MBA,2000.0,2004.0,University of Texas at Dallas,42.43
BKR,Baker Hughes,456595.0,Martin Craighead,Chairman/President/CEO,2013-04-25,2017-07-03 00:00:00.000000,International Executive MBA,2013.0,2017.0,Vanderbilt University,59.73076923076923
BKR,Baker Hughes,38291.0,Max Lukens,President/CEO,1996-10-01,1997-01-01 00:00:00.000000,BS,1996.0,1997.0,Miami University,16.883333333333336
BKR,Baker Hughes,35962.0,Jim Woods,President/CEO,1987-01-01,1989-01-01 00:00:00.000000,BS,1987.0,1989.0,Aalborg University,44.83125
BKR,Baker Hughes,89277.0,Skip Homan,President/CEO,1994-10-01,1999-09-03 00:00:00.000000,Advanced Management Program,1994.0,1999.0,Harvard University,93.73076923076923
BKR,Baker Hughes,456595.0,Martin Craighead,President/CEO,2012-01-01,2013-04-25 00:00:00.000000,BS,2012.0,2013.0,Aalborg University,44.83125
BKR,Baker Hughes,450561.0,Richard Shaw,Chairman/CEO,1999-09-01,2001-04-24 00:00:00.000000,,1999.0,2001.0,Centrale Nantes,40.33
BKR,Baker Hughes,35962.0,Jim Woods,Chairman/CEO,1995-10-01,1996-10-01 00:00:00.000000,BS,1995.0,1996.0,Aalborg University,44.83125
BKR,Baker Hughes,456595.0,Martin Craighead,Chairman/President/CEO,2013-04-25,2017-07-03 00:00:00.000000,BS,2013.0,2017.0,Aalborg University,44.83125
BKR,Baker Hughes,38291.0,Max Lukens,Chairman/President/CEO,1997-01-01,2000-01-28 00:00:00.000000,BS,1997.0,2000.0,Miami University,16.883333333333336
BKR,Baker Hughes,200123.0,Chad Deaton,Chairman/CEO,2010-07-28,2012-01-01 00:00:00.000000,BS,2010.0,2012.0,University of Wyoming,33.400000000000006
BKR,Baker Hughes,641184.0,Lorenzo Simonelli,President/CEO,2017-07-03,2017-10-02 00:00:00.000000,Graduated,2017.0,2017.0,Cardiff University,53.65
BKR,Baker Hughes,344746.0,Don Fusilli Jr,President/CEO,2001-04-25,2006-09-12 00:00:00.000000,BS,2001.0,2006.0,AGH University of Science and Technology,17.925
BKR,Baker Hughes,450561.0,Richard Shaw,Chairman/President/CEO,1993-09-01,1994-09-01 00:00:00.000000,,1993.0,1994.0,Centrale Nantes,40.33
BKR,Baker Hughes,37856.0,Mike Wiley,Chairman/CEO,2004-02-04,2004-10-25 00:00:00.000000,MBA,2004.0,2004.0,University of Texas at Dallas,42.43
BKR,Baker Hughes,450657.0,Bradley Mallory,President/CEO,2008-02-21,2012-12-13 00:00:00.000000,JD,2008.0,2012.0,Aalborg University,44.83125
BKR,Baker Hughes,38106.0,Joe Foster,Interim Chairman/CEO/President,2000-01-28,2000-08-14 00:00:00.000000,BBA,2000.0,2000.0,Texas A&M University,52.300000000000004
BKR,Baker Hughes,344746.0,Don Fusilli Jr,President/CEO,2001-04-25,2006-09-12 00:00:00.000000,Advanced Management Program,2001.0,2006.0,Harvard University,93.73076923076923
BKR,Baker Hughes,450561.0,Richard Shaw,President/CEO,1984-04-01,1992-05-01 00:00:00.000000,,1984.0,1992.0,Centrale Nantes,40.33
BKR,Baker Hughes,89277.0,Skip Homan,President/CEO,1994-10-01,1999-09-03 00:00:00.000000,Executive Management Program,1994.0,1999.0,Aalborg University,44.83125
BALL,Ball Corporation,65212.0,George Sissel,President/CEO,1995-01-24,1996-01-01 00:00:00.000000,Senior Executive Program,1995.0,1996.0,Massachusetts Institute of Technology,93.44615384615385
BALL,Ball Corporation,65212.0,George Sissel,Chairman/CEO,1998-01-01,2001-01-24 00:00:00.000000,JD (Cum Laude),1998.0,2001.0,University of Minnesota,66.3
BALL,Ball Corporation,1369925.0,Dan Fisher,President/CEO,2022-04-27,2023-03-10 00:00:00.000000,BBA,2022.0,2023.0,Washington University in St Louis,69.92307692307692
BALL,Ball Corporation,1369925.0,Dan Fisher,Chairman Elect/President/CEO,2023-03-10,2023-04-26 00:00:00.000000,MBA,2023.0,2023.0,University of Denver,43.128571428571426
BALL,Ball Corporation,65267.0,Dave Hoover,President/CEO,2001-01-24,2002-04-24 00:00:00.000000,BS,2001.0,2002.0,AGH University of Science and Technology,17.925
BALL,Ball Corporation,65212.0,George Sissel,Chairman/President/CEO,1996-01-01,1998-01-01 00:00:00.000000,Graduated,1996.0,1998.0,University of Colorado Boulder,58.0
BALL,Ball Corporation,1369925.0,Dan Fisher,Chairman/President/CEO,2023-04-26,2024-02-24 19:51:12.077660,BBA,2023.0,2024.0,Washington University in St Louis,69.92307692307692
BALL,Ball Corporation,880388.0,John Fisher,President/CEO,1970-01-01,1978-01-01 00:00:00.000000,MBA,1970.0,1978.0,Harvard University,93.73076923076923
BALL,Ball Corporation,456592.0,John Hayes,Chairman/President/CEO,2013-04-24,2021-01-01 00:00:00.000000,MBA,2013.0,2021.0,Northwestern University,80.92307692307692
BALL,Ball Corporation,65212.0,George Sissel,Chairman/President/CEO,1996-01-01,1998-01-01 00:00:00.000000,BS,1996.0,1998.0,University of Colorado Boulder,58.0
BALL,Ball Corporation,1369925.0,Dan Fisher,President/CEO,2022-04-27,2023-03-10 00:00:00.000000,MBA,2022.0,2023.0,University of Denver,43.128571428571426
BALL,Ball Corporation,65212.0,George Sissel,Acting President/CEO,1994-06-01,1995-01-24 00:00:00.000000,Graduated,1994.0,1995.0,University of Colorado Boulder,58.0
BALL,Ball Corporation,880388.0,John Fisher,President/CEO,1970-01-01,1978-01-01 00:00:00.000000,Bachelor's Degree,1970.0,1978.0,The University of Tennessee-Knoxville,40.13125
BALL,Ball Corporation,65212.0,George Sissel,Acting President/CEO,1994-06-01,1995-01-24 00:00:00.000000,BS,1994.0,1995.0,University of Colorado Boulder,58.0
BALL,Ball Corporation,65212.0,George Sissel,President/CEO,1995-01-24,1996-01-01 00:00:00.000000,Graduated,1995.0,1996.0,University of Colorado Boulder,58.0
BALL,Ball Corporation,65212.0,George Sissel,President/CEO,1995-01-24,1996-01-01 00:00:00.000000,JD (Cum Laude),1995.0,1996.0,University of Minnesota,66.3
BALL,Ball Corporation,456592.0,John Hayes,President/CEO,2011-01-26,2013-04-24 00:00:00.000000,MBA,2011.0,2013.0,Northwestern University,80.92307692307692
BALL,Ball Corporation,880388.0,John Fisher,Chairman/President/CEO,1978-01-01,1981-01-01 00:00:00.000000,MBA,1978.0,1981.0,Harvard University,93.73076923076923
BALL,Ball Corporation,65212.0,George Sissel,Acting President/CEO,1994-06-01,1995-01-24 00:00:00.000000,JD (Cum Laude),1994.0,1995.0,University of Minnesota,66.3
BALL,Ball Corporation,456592.0,John Hayes,President/CEO,2011-01-26,2013-04-24 00:00:00.000000,BA,2011.0,2013.0,AGH University of Science and Technology,17.925
BALL,Ball Corporation,456592.0,John Hayes,Chairman/President/CEO,2013-04-24,2021-01-01 00:00:00.000000,BA,2013.0,2021.0,AGH University of Science and Technology,17.925
BALL,Ball Corporation,65212.0,George Sissel,Chairman/CEO,1998-01-01,2001-01-24 00:00:00.000000,Senior Executive Program,1998.0,2001.0,Massachusetts Institute of Technology,93.44615384615385
BALL,Ball Corporation,65267.0,Dave Hoover,Chairman/President/CEO,2002-04-24,2010-01-01 00:00:00.000000,BS,2002.0,2010.0,AGH University of Science and Technology,17.925
BALL,Ball Corporation,65267.0,Dave Hoover,Chairman/CEO,2010-01-01,2011-01-26 00:00:00.000000,BS,2010.0,2011.0,AGH University of Science and Technology,17.925
BALL,Ball Corporation,65212.0,George Sissel,Chairman/CEO,1998-01-01,2001-01-24 00:00:00.000000,Graduated,1998.0,2001.0,University of Colorado Boulder,58.0
BALL,Ball Corporation,456592.0,John Hayes,Chairman/CEO,2021-01-01,2022-04-27 00:00:00.000000,MBA,2021.0,2022.0,Northwestern University,80.92307692307692
BALL,Ball Corporation,1369925.0,Dan Fisher,Chairman/President/CEO,2023-04-26,2024-02-24 19:51:12.077660,MBA,2023.0,2024.0,University of Denver,43.128571428571426
BALL,Ball Corporation,65212.0,George Sissel,Chairman/President/CEO,1996-01-01,1998-01-01 00:00:00.000000,Senior Executive Program,1996.0,1998.0,Massachusetts Institute of Technology,93.44615384615385
BALL,Ball Corporation,65267.0,Dave Hoover,Chairman/CEO,2010-01-01,2011-01-26 00:00:00.000000,Advanced Management Program,2010.0,2011.0,Harvard University,93.73076923076923
BALL,Ball Corporation,65267.0,Dave Hoover,President/CEO,2001-01-24,2002-04-24 00:00:00.000000,Advanced Management Program,2001.0,2002.0,Harvard University,93.73076923076923
BALL,Ball Corporation,65267.0,Dave Hoover,Chairman/President/CEO,2002-04-24,2010-01-01 00:00:00.000000,Advanced Management Program,2002.0,2010.0,Harvard University,93.73076923076923
BALL,Ball Corporation,65212.0,George Sissel,Acting President/CEO,1994-06-01,1995-01-24 00:00:00.000000,Senior Executive Program,1994.0,1995.0,Massachusetts Institute of Technology,93.44615384615385
BALL,Ball Corporation,1369925.0,Dan Fisher,Chairman Elect/President/CEO,2023-03-10,2023-04-26 00:00:00.000000,BBA,2023.0,2023.0,Washington University in St Louis,69.92307692307692
BALL,Ball Corporation,65212.0,George Sissel,Chairman/President/CEO,1996-01-01,1998-01-01 00:00:00.000000,JD (Cum Laude),1996.0,1998.0,University of Minnesota,66.3
BALL,Ball Corporation,65267.0,Dave Hoover,Chairman/President/CEO,2002-04-24,2010-01-01 00:00:00.000000,MBA,2002.0,2010.0,Indiana University,50.38461538461539
BALL,Ball Corporation,456592.0,John Hayes,Chairman/CEO,2021-01-01,2022-04-27 00:00:00.000000,BA,2021.0,2022.0,AGH University of Science and Technology,17.925
BALL,Ball Corporation,65212.0,George Sissel,Chairman/CEO,1998-01-01,2001-01-24 00:00:00.000000,BS,1998.0,2001.0,University of Colorado Boulder,58.0
BALL,Ball Corporation,65267.0,Dave Hoover,Chairman/CEO,2010-01-01,2011-01-26 00:00:00.000000,MBA,2010.0,2011.0,Indiana University,50.38461538461539
BALL,Ball Corporation,65267.0,Dave Hoover,President/CEO,2001-01-24,2002-04-24 00:00:00.000000,MBA,2001.0,2002.0,Indiana University,50.38461538461539
BALL,Ball Corporation,65212.0,George Sissel,President/CEO,1995-01-24,1996-01-01 00:00:00.000000,BS,1995.0,1996.0,University of Colorado Boulder,58.0
BALL,Ball Corporation,880388.0,John Fisher,Chairman/President/CEO,1978-01-01,1981-01-01 00:00:00.000000,Bachelor's Degree,1978.0,1981.0,The University of Tennessee-Knoxville,40.13125
BAC,Bank of America,25011.0,Ivan Seidenberg,Chairman/CEO,2003-12-31,2011-08-01 00:00:00.000000,BA,2003.0,2011.0,Government College University Faisalabad,34.4
BAC,Bank of America,33171.0,Ken Lewis,President/CEO,2009-04-29,2009-12-31 00:00:00.000000,Executive Management Program,2009.0,2009.0,Stanford University,94.06923076923077
BAC,Bank of America,454544.0,Hans Vestberg,Chairman/CEO,2019-03-08,2024-02-24 19:51:12.077660,BBA,2019.0,2024.0,Uppsala University,58.26153846153846
BAC,Bank of America,32276.0,Chuck Lee,Chairman/Co-CEO,2000-06-01,2002-04-01 00:00:00.000000,BS,2000.0,2002.0,New York University,75.78461538461539
BAC,Bank of America,25011.0,Ivan Seidenberg,Chairman/CEO,2003-12-31,2011-08-01 00:00:00.000000,Masters Degree,2003.0,2011.0,Samara State Aerospace University,19.725
BAC,Bank of America,533764.0,Lowell McAdam,President/CEO,2011-08-01,2011-12-31 00:00:00.000000,PEng,2011.0,2011.0,American University,34.95
BAC,Bank of America,533764.0,Lowell McAdam,Chairman/CEO,2011-12-31,2018-08-01 00:00:00.000000,Bachelor's Degree,2011.0,2018.0,New York University,75.78461538461539
BAC,Bank of America,533764.0,Lowell McAdam,President/CEO,2011-08-01,2011-12-31 00:00:00.000000,Bachelor's Degree,2011.0,2011.0,New York University,75.78461538461539
BAC,Bank of America,33171.0,Ken Lewis,President/CEO,2004-04-01,2005-01-31 00:00:00.000000,Executive Management Program,2004.0,2005.0,Stanford University,94.06923076923077
BAC,Bank of America,25011.0,Ivan Seidenberg,President/Co-CEO,2000-06-01,2002-03-31 00:00:00.000000,Masters Degree,2000.0,2002.0,Samara State Aerospace University,19.725
BAC,Bank of America,33155.0,Samuel Armacost,President/CEO,1981-01-01,1986-12-01 00:00:00.000000,BA,1981.0,1986.0,Deakin University,40.6875
BAC,Bank of America,33171.0,Ken Lewis,Chairman/President/CEO,2001-04-01,2004-04-01 00:00:00.000000,BA,2001.0,2004.0,Georgia State University,35.4625
BAC,Bank of America,35031.0,Terry Murray,Group CEO,2001-01-01,2024-02-24 19:51:12.077660,BA,2001.0,2024.0,Harvard University,93.73076923076923
BAC,Bank of America,592828.0,Ronan Dunne,Executive VP/Group CEO,2019-01-01,2021-12-31 00:00:00.000000,Diploma,2019.0,2021.0,American University of Beirut,35.66875
BAC,Bank of America,533764.0,Lowell McAdam,Chairman/CEO,2011-12-31,2018-08-01 00:00:00.000000,MBA,2011.0,2018.0,University of San Diego,29.7
BAC,Bank of America,25011.0,Ivan Seidenberg,President/Co-CEO,2000-06-01,2002-03-31 00:00:00.000000,BA,2000.0,2002.0,Government College University Faisalabad,34.4
BAC,Bank of America,104072.0,Rudy Peterson,CEO,1963-11-01,1970-01-01 00:00:00.000000,BS,1963.0,1970.0,"University of California, Berkeley",89.5076923076923
BAC,Bank of America,1812166.0,Kumara Gowrappan,Executive VP/Group CEO,2018-10-01,2021-09-01 00:00:00.000000,MS,2018.0,2021.0,University of Southern California,65.46153846153847
BAC,Bank of America,33171.0,Ken Lewis,President/CEO,2009-04-29,2009-12-31 00:00:00.000000,BA,2009.0,2009.0,Georgia State University,35.4625
BAC,Bank of America,33178.0,Hugh McColl Jr,Chairman/CEO,1998-09-30,2001-04-25 00:00:00.000000,BS,1998.0,2001.0,University of North Carolina at Chapel Hill,69.15384615384616
BAC,Bank of America,592828.0,Ronan Dunne,Executive VP/Group CEO,2019-01-01,2021-12-31 00:00:00.000000,Attended,2019.0,2021.0,Boston College,48.09615384615385
BAC,Bank of America,1812166.0,Kumara Gowrappan,Executive VP/Group CEO,2018-10-01,2021-09-01 00:00:00.000000,BTech,2018.0,2021.0,University of Patras,21.375
